date,open,high,low,close,adj_close,volume,garman_klass_volatility,dollar_volume,obv,macd,ma_3_days,ma_5_days,ma_10_days,ma_12_days,ma_20_days
2004-09-21,2.984065055847168,2.999258041381836,2.9267799854278564,2.9349989891052246,2.9316627979278564,145262446,0.00017794636439299764,425.8605088742042,1416545735,0.06120513150926188,2.9413654804229736,2.8891706466674805,2.7604750871658323,2.7183311382929483,2.6647804737091065
2004-09-22,2.9240400791168213,2.9805779457092285,2.9093449115753174,2.9484479427337646,2.945096492767334,152344894,0.00027267220268879994,448.67041301041127,1568890629,0.06985412384168388,2.9487457275390625,2.9209152698516845,2.8004793405532835,2.7564157048861184,2.6815857529640197
2004-09-23,2.9599061012268066,3.0543019771575928,2.9145750999450684,3.009221076965332,3.005800724029541,171524515,0.0010049331771908021,515.5685113758159,1740415144,0.08068234080616543,2.960853338241577,2.954998731613159,2.846529173851013,2.796304007371267,2.700020635128021
2004-09-24,3.012208938598633,3.090914011001587,2.9828200340270996,2.984563112258911,2.981170654296875,183336625,0.0005921553311804819,546.5577663078308,1557078519,0.08627951257319655,2.97735595703125,2.9666417121887205,2.8826027393341063,2.8326470653216043,2.7148481130599977
2004-09-27,2.9778380393981934,3.0107150077819824,2.9340031147003174,2.945460081100464,2.9421122074127197,141994242,0.00027679900725970216,417.7629927705159,1415084277,0.08656218867919119,2.9763611952463784,2.961168575286865,2.9093719005584715,2.8657145500183105,2.729911983013153
2004-09-28,3.0211760997772217,3.1731059551239014,2.994028091430664,3.1596570014953613,3.1560654640197754,340190355,0.0009502700631117667,1073.6630306081272,1755274632,0.10288412869482944,3.02644944190979,3.006049108505249,2.947609877586365,2.910350422064463,2.7608233094215393
2004-09-29,3.155672073364258,3.3628950119018555,3.14396595954895,3.264763116836548,3.261052131652832,613229953,0.0018489823299582485,1999.774845424016,2368504585,0.122884038150882,3.119743267695109,3.0692402362823485,2.9950777530670165,2.9592363834381104,2.7965361714363097
2004-09-30,3.235373020172119,3.295149087905884,3.2129569053649902,3.227900981903076,3.2242319583892822,276468402,0.0003144309605205348,891.3982572132154,2092036183,0.13421252581377052,3.2137831846872964,3.112926483154297,3.033962607383728,2.996781905492147,2.8330451250076294
2004-10-01,3.257788896560669,3.343467950820923,3.210465908050537,3.3021230697631836,3.2983696460723877,303934969,0.0007646746143380445,1002.4898761295522,2395971152,0.14747948440101322,3.2612179120381675,3.1763662815093996,3.07150399684906,3.0394482612609863,2.8716936469078065
2004-10-04,3.368623971939087,3.4089720249176025,3.3382370471954346,3.3638908863067627,3.360067367553711,261693228,0.0002173287146563903,879.3068757125931,2657664380,0.16112049447824361,3.2942229906717935,3.2599573135375977,3.1105629444122314,3.0831719239552817,2.9152929306030275
2004-10-05,3.353929042816162,3.450316905975342,3.2936549186706543,3.4463319778442383,3.4424147605895996,300887589,0.0008176947951978265,1035.7798776518168,2958551969,0.17654826187532224,3.366950591405233,3.3172271728515623,3.1616381406784058,3.1264601747194924,2.961056613922119
2004-10-06,3.4259090423583984,3.4483249187469482,3.3873040676116943,3.414202928543091,3.4103221893310547,268900140,0.00015135416892612174,917.0361141562271,2689651829,0.1840605969359017,3.4042681058247886,3.347081184387207,3.208160710334778,3.1631971995035806,3.0043200254440308
2004-10-07,3.4102180004119873,3.483941078186035,3.4010019302368164,3.458287000656128,3.4543561935424805,283643194,0.0002263781624183701,979.8046239500713,2973295023,0.19136545099026314,3.4356977144877114,3.3931060314178465,3.2530162572860717,3.206754982471466,3.0497727155685426
2004-10-08,3.455049991607666,3.4789600372314453,3.412708044052124,3.430392026901245,3.426492929458618,222442656,0.00015823462517051848,762.1981879939957,2750852367,0.19268258431177676,3.4303904374440513,3.418730688095093,3.2975484848022463,3.2468713521957397,3.0900756120681763
2004-10-11,3.412209987640381,3.4585371017456055,3.333754062652588,3.368872880935669,3.3650436401367188,210437827,0.0006003166104183703,708.1324713905411,2540414540,0.18661120322668578,3.415297587712606,3.419725942611694,3.339841628074646,3.276808261871338,3.124606764316559
2004-10-12,3.3484489917755127,3.427402973175049,3.3225460052490234,3.422173023223877,3.418283224105835,234419380,0.00031813386253341455,801.3118340592908,2774833920,0.18397966297814738,3.403273264567057,3.4148996353149412,3.3660634040832518,3.3132343093554177,3.1568366408348085
2004-10-13,3.56961989402771,3.5753490924835205,3.4889230728149414,3.5093460083007812,3.505357027053833,397203256,0.00017189435591015973,1392.3392245882626,3172037176,0.1867752509037679,3.4295612970987954,3.433906602859497,3.390493893623352,3.360171377658844,3.1927858233451842
2004-10-14,3.5120859146118164,3.546207904815674,3.4510650634765625,3.536742925643921,3.5327229499816895,209835578,0.00035654975489077706,741.290962123273,3381872754,0.18902254253208284,3.4854544003804526,3.449579954147339,3.4213429927825927,3.3915595014890036,3.2276528000831606
2004-10-15,3.60971999168396,3.6239171028137207,3.5354979038238525,3.5892961025238037,3.5852162837982178,265150137,0.00028715674049384235,950.6205888237283,3647022891,0.1928214142708149,3.5410987536112466,3.481324625015259,3.450027656555176,3.418573180834452,3.260765826702118
2004-10-18,3.5666310787200928,3.7160708904266357,3.5170669555664062,3.7150750160217285,3.7108521461486816,282061287,0.0009076759202757977,1046.6877322094092,3929084178,0.2036339887694183,3.609597126642863,3.5504863262176514,3.4851061344146728,3.4591248631477356,3.297834539413452
2004-10-19,3.7484500408172607,3.7957730293273926,3.6699941158294678,3.6846890449523926,3.6805007457733154,363918964,0.0004385026621691516,1339.4040184030523,3565165214,0.20736081168137543,3.6588563919067383,3.6029298305511475,3.5089147329330443,3.4909691214561462,3.3352764368057253
2004-10-20,3.686929941177368,3.710840940475464,3.4769670963287354,3.499134063720703,3.495156764984131,456613107,0.001016686094930608,1595.9343899114729,3108552107,0.19311549424426833,3.6288365523020425,3.600889778137207,3.5173981904983522,3.5022265712420144,3.362779450416565
2004-10-21,3.5965189933776855,3.73923397064209,3.5272789001464844,3.7205541133880615,3.716325044631958,585767401,0.0012877952180797231,2176.902062665271,3694319508,0.1974170244964184,3.6306608517964682,3.6376101970672607,3.5435950756073,3.5250524282455444,3.398305666446686
2004-10-22,4.247579097747803,4.487430095672607,4.086681842803955,4.294652938842773,4.289771556854248,1481207196,0.004337763227501939,6354.040499208635,5175526704,0.24433445992116853,3.833751122156779,3.778521251678467,3.629922938346863,3.598339875539144,3.4637357115745546
2004-10-25,4.393531799316406,4.842598915100098,4.297640800476074,4.667504787445068,4.6621994972229,1315480331,0.005765555875081379,6133.031737794815,6491007035,0.3080518635194194,4.222765366236369,3.9687907218933107,3.759638524055481,3.6989934841791787,3.5497400760650635
2004-10-26,4.641104221343994,4.79801607131958,4.483195781707764,4.5280280113220215,4.522881031036377,895628499,0.00204572725001618,4050.8211489826826,5595378536,0.34333599116613156,4.491617361704509,4.137266778945923,3.8700983047485353,3.790359159310659,3.6180808544158936
2004-10-27,4.5509419441223145,4.720306873321533,4.527280807495117,4.6318888664245605,4.62662410736084,536262538,0.0007665455625006712,2481.0851861853084,6131641074,0.37535278626884505,4.603901545206706,4.3635602474212645,3.982225012779236,3.8954908649126687,3.6863594532012938
2004-10-28,4.649571895599365,4.841601848602295,4.622673034667969,4.814454078674316,4.808981895446777,596097978,0.0006315950833727377,2866.6243841144315,6727739052,0.41072325194167636,4.652829011281331,4.582091617584228,4.109850907325745,4.011382420857747,3.7655969500541686
2004-10-29,4.953681945800781,4.980082988739014,4.747206211090088,4.748202800750732,4.742805480957031,849672890,0.00041569670757594175,4029.8332397126005,5878066162,0.4284695461593446,4.726137161254883,4.6726984024047855,4.225609827041626,4.114503125349681,3.837818741798401
2004-11-01,4.820681095123291,4.923295974731445,4.763894081115723,4.882449150085449,4.876899242401123,490828877,0.0004896967302120609,2393.722978389894,6368895039,0.44819960458268815,4.8095622062683105,4.71563835144043,4.34221453666687,4.226517816384633,3.9136603355407713
2004-11-02,4.9509429931640625,4.962648868560791,4.815451145172119,4.85355806350708,4.84804105758667,455553149,0.00028289319028710746,2208.540370264898,5913341890,0.45624523769919634,4.822581926981608,4.7806703567504885,4.458968567848205,4.331753214200337,3.983941650390625
2004-11-03,4.935998916625977,5.02117919921875,4.750942230224609,4.773856163024902,4.768429756164551,557630330,0.0010694526985313114,2659.021058511858,5355711560,0.45099143411726406,4.831123352050781,4.8090314865112305,4.586295866966248,4.41988468170166,4.0518470287323
2004-11-04,4.693408012390137,4.742225170135498,4.566633224487305,4.60025691986084,4.595027923583984,578544429,0.0005384293900385591,2658.427806288952,4777167131,0.4278873300429229,4.737166245778401,4.7662406921386715,4.67416615486145,4.4960952798525495,4.108880615234375
2004-11-05,4.532511234283447,4.540481090545654,4.198015213012695,4.217939853668213,4.2131452560424805,796297573,0.0010126115255272672,3354.9173420830907,3980869558,0.3744113876098485,4.525534311930339,4.6603086471557615,4.666503524780273,4.555927654107411,4.1482132315635685
2004-11-08,4.257293224334717,4.369622230529785,4.219184875488281,4.297640800476074,4.292755603790283,449349985,0.0005871302083011634,1928.9496661718297,4430219543,0.3346053955616579,4.366976261138916,4.543479919433594,4.629559135437011,4.603963534037272,4.194598829746246
2004-11-09,4.336246967315674,4.363644123077393,4.116321086883545,4.201751232147217,4.196975231170654,444226854,0.001290550753131735,1864.4091032588624,3985992689,0.2919558875596433,4.234292030334473,4.41326675415039,4.59696855545044,4.596230506896973,4.233533430099487
2004-11-10,4.250816822052002,4.296894073486328,4.142722129821777,4.180829048156738,4.176076889038086,427355853,0.0005460078621054886,1784.6709011084577,3558636836,0.2535448921108516,4.221935907999675,4.294796180725098,4.551913833618164,4.555720289548238,4.2670694231987
2004-11-11,4.212460994720459,4.576595783233643,4.173605918884277,4.558413982391357,4.553232669830322,601666773,0.0019105178650326185,2739.5288071749846,4160303609,0.2506821423721286,4.3087615966796875,4.286437129974365,4.526338911056518,4.558249592781067,4.318094909191132
2004-11-12,4.613458156585693,4.727281093597412,4.418438911437988,4.533009052276611,4.527856349945068,672354740,0.0021469274030183278,3044.325678924665,3487948869,0.24355586661472017,4.419055302937825,4.349379348754883,4.504843997955322,4.550018946329753,4.365226912498474
2004-11-15,4.494403839111328,4.6904191970825195,4.452063083648682,4.604491233825684,4.599257469177246,477844390,0.001154588401230475,2197.729379811945,3965793259,0.24089931898972772,4.560115496317546,4.410679721832276,4.477079820632935,4.532541910807292,4.4096471786499025
2004-11-16,4.420928955078125,4.469995021820068,4.254802227020264,4.297391891479492,4.292507171630859,839832142,0.0008814781195377444,3604.9854925011064,3125961117,0.21157473363780444,4.473206996917725,4.429786109924317,4.4215264320373535,4.495017051696777,4.44024749994278
2004-11-17,4.209721088409424,4.420928955078125,4.209222793579102,4.296395778656006,4.2915120124816895,728034662,0.0010609839077662625,3124.3694974760465,2397926455,0.18610906108684233,4.394425551096599,4.4528731346130375,4.373834657669067,4.446234782536824,4.480065262317657
2004-11-18,4.241352081298828,4.344216823577881,4.127778053283691,4.172859191894531,4.168116092681885,667677273,0.0011887277025368727,2782.9563863092562,1730249182,0.15418165189828592,4.250711758931478,4.375849819183349,4.331143474578857,4.389574368794759,4.502654814720154
2004-11-19,4.211712837219238,4.233631134033203,4.147453784942627,4.219184875488281,4.214389324188232,352086780,0.00021131293879999617,1483.8307668198108,2082335962,0.131105740234978,4.2246724764506025,4.313156414031982,4.331267881393432,4.343404332796733,4.498885703086853
2004-11-22,4.096395969390869,4.221675872802734,4.017691135406494,4.112086772918701,4.107412815093994,496582362,0.0012235655079586721,2039.668757428445,1585753600,0.10298880137373079,4.16330607732137,4.214787483215332,4.312733602523804,4.302769740422566,4.471146368980408
2004-11-23,4.183568954467773,4.254802227020264,4.146955966949463,4.172360897064209,4.167618274688721,498393124,0.00032393297552601725,2077.1122915616015,2084146724,0.08459439135588553,4.1631401379903155,4.189809703826905,4.309797906875611,4.298975825309753,4.453383231163025
2004-11-24,4.3541789054870605,4.413705825805664,4.296645164489746,4.35268497467041,4.3477373123168945,613531078,0.0003604241448004635,2667.471960086607,2697677802,0.08360360461127758,4.207589467366536,4.2010547637939455,4.326963949203491,4.303557634353638,4.439438891410828
2004-11-26,4.3785881996154785,4.483942985534668,4.36663293838501,4.468002796173096,4.462924003601074,260175560,0.00021080838178040687,1161.1437518743514,2957853362,0.09107374201544527,4.3260931968688965,4.260016345977784,4.317933082580566,4.325720032056172,4.422135996818542
2004-11-29,4.492162227630615,4.556670188903809,4.421177864074707,4.509347915649414,4.504222393035889,428263241,0.00045282014684947295,1928.9928802263255,3386116603,0.09918672253801297,4.438294569651286,4.317982959747314,4.315569686889648,4.353065490722656,4.410206842422485
2004-11-30,4.500879764556885,4.557916164398193,4.489422798156738,4.532511234283447,4.527359485626221,309154460,0.00010133860607938239,1399.653377004652,3695271063,0.10626049939073923,4.4981686274210615,4.40197229385376,4.308379888534546,4.350909392038981,4.39272985458374
2004-12-01,4.531764030456543,4.545462131500244,4.471988201141357,4.4822001457214355,4.477105617523193,315743063,7.590438914861466e-05,1413.6150410512796,3379528000,0.10657826622037003,4.502895832061768,4.4638697624206545,4.326839733123779,4.346680164337158,4.374183082580567
2004-12-02,4.4807047843933105,4.5208048820495605,4.447081089019775,4.468252182006836,4.4631733894348145,251374696,0.0001292344682269016,1121.928853964466,3128153304,0.10450000362566403,4.489212830861409,4.486956977844239,4.344005870819092,4.3353398243586225,4.358920264244079
2004-12-03,4.4819512367248535,4.509596824645996,4.423419952392578,4.49315881729126,4.488051414489746,235647968,0.00018542639828788825,1057.6001961040345,3363801272,0.10366770607557019,4.476110140482585,4.491982460021973,4.375999402999878,4.351635177930196,4.353571438789368
2004-12-06,4.461526870727539,4.500630855560303,4.384067058563232,4.390791893005371,4.385800838470459,251097661,0.00023108295452100447,1101.264332151771,3112703611,0.0936682002904341,4.445675214131673,4.468298149108887,4.393140554428101,4.359492580095927,4.362204217910767
2004-12-07,4.38356876373291,4.388551235198975,4.247828006744385,4.269745826721191,4.264892578125,275866153,0.00024010559696000812,1176.5395084855957,2836837458,0.07511028932738206,4.379581610361735,4.415804767608643,4.408888530731201,4.3675572872161865,4.360811066627503
2004-12-08,4.242846965789795,4.325786113739014,4.202497959136963,4.233631134033203,4.228818893432617,302802741,0.0004137955597064344,1280.4979521239834,2534034717,0.05683371363674805,4.293170770009358,4.366147422790528,4.415008592605591,4.368759751319885,4.3624032497406
2004-12-09,4.240355968475342,4.321302890777588,4.196022033691406,4.319559097290039,4.3146491050720215,307307563,0.0003162333238001528,1325.9243016798139,2841342280,0.048721433869569175,4.269453525543213,4.336442565917968,4.4116997718811035,4.386029442151387,4.369331860542298
2004-12-10,4.319559097290039,4.355673789978027,4.26625919342041,4.2752251625061035,4.2703657150268555,173335277,0.00016443565474421007,740.2050241054831,2668007003,0.03827381892540149,4.271277904510498,4.29290542602539,4.3924439430236815,4.394591728846232,4.355188512802124
2004-12-13,4.288177013397217,4.313333034515381,4.220430850982666,4.245337009429932,4.240511417388916,193466452,0.0001887821709153748,820.3966985877247,2474540551,0.027267956613491684,4.275175412495931,4.263847541809082,4.3660728454589846,4.385656237602234,4.340821266174316
2004-12-14,4.259036064147949,4.453805923461914,4.2241668701171875,4.450568199157715,4.445509433746338,445198482,0.0006918228575633379,1979.1340516205491,2919739033,0.03470610291021181,4.318795522054036,4.299970912933349,4.357887840270996,4.384205023447673,4.333133864402771
2004-12-15,4.433134078979492,4.500380992889404,4.400008201599121,4.477715969085693,4.472626209259033,460559845,0.00022399347405547898,2059.912033679278,3380298878,0.04230383333169474,4.386215686798096,4.348732376098633,4.35743989944458,4.381572008132935,4.342139816284179
2004-12-16,4.407230854034424,4.4953999519348145,4.38232421875,4.395275115966797,4.390279293060303,344197318,0.0003187614287973323,1511.1223579422922,3036101560,0.04119789784808159,4.436138312021892,4.363858413696289,4.350150489807129,4.370148658752441,4.34707818031311
2004-12-17,4.4024977684021,4.4956488609313965,4.397267818450928,4.485188007354736,4.4800896644592285,296555412,0.00012688250170601225,1328.5948362406482,3332656972,0.04703447080955314,4.4476650555928545,4.405803203582764,4.349354314804077,4.370397329330444,4.3626768589019775
2004-12-20,4.533009052276611,4.693905830383301,4.529770851135254,4.608226776123047,4.6029887199401855,394854485,0.000542792718178704,1817.5107404727912,3727511457,0.06088633749524863,4.491119225819905,4.478298664093018,4.3710731029510494,4.382048606872559,4.382106828689575
2004-12-21,4.64035701751709,4.679460048675537,4.567877769470215,4.576595783233643,4.571393966674805,221479058,0.0002046203066773199,1012.4680294860192,3506032399,0.06852180811542485,4.551490783691406,4.503475570678711,4.40172324180603,4.3889938195546465,4.405305886268616
2004-12-22,4.580331802368164,4.653806209564209,4.558165073394775,4.640108108520508,4.634833812713623,156865776,0.00016154695084443847,727.0468026623612,3662898175,0.07878964941490985,4.603072166442871,4.535917091369629,4.4423247337341305,4.409746567408244,4.428666663169861
2004-12-23,4.668749809265137,4.69739294052124,4.632636070251465,4.679957866668701,4.674638271331787,145125936,9.57358180607831e-05,678.4112545884476,3808024111,0.08911526476490472,4.626955350240071,4.592788887023926,4.478323650360108,4.443892041842143,4.445011711120605
2004-12-27,4.711091995239258,4.814454078674316,4.709846019744873,4.779833793640137,4.77440071105957,245079187,0.00017245102099133292,1170.1062446787014,4053103298,0.10415688618196661,4.694624265034993,4.651651096343994,4.5287271499633786,4.489357193311055,4.4605855464935305
2004-12-28,4.784814834594727,4.820681095123291,4.757418155670166,4.801004886627197,4.795547962188721,166453579,8.531406746750277e-05,798.2361215724692,4219556877,0.11644352136316893,4.748195648193359,4.690162944793701,4.58423080444336,4.529432098070781,4.475151824951172
2004-12-29,4.7765960693359375,4.819933891296387,4.7765960693359375,4.804491996765137,4.799030780792236,107525527,3.230709438916194e-05,516.0183137939067,4327082404,0.12502098481969348,4.789659818013509,4.735690307617188,4.619582939147949,4.5734875202178955,4.488735389709473
2004-12-30,4.806234836578369,4.937243938446045,4.778339862823486,4.921553134918213,4.915958881378174,237057231,0.00033827632259781417,1165.3636001293673,4564139635,0.13965468960474148,4.836845874786377,4.791915321350098,4.663916206359863,4.629774808883667,4.510678052902222
2004-12-31,4.962151050567627,4.978340148925781,4.796022891998291,4.801752090454102,4.796294212341309,307889737,0.0002495556720450165,1476.7297636123876,4256249898,0.13997155801634875,4.837094624837239,4.816246509552002,4.7045176982879635,4.6590068737665815,4.527334094047546
2005-01-03,4.916571140289307,5.071989059448242,4.868253231048584,5.048826217651367,5.043087482452393,636143518,0.000591051023539745,3208.127412669028,4892393416,0.15833431625751615,4.918446858723958,4.869983863830567,4.7608174800872805,4.706545313199361,4.555085897445679
2005-01-04,5.01619815826416,5.054305076599121,4.818936824798584,4.844342231750488,4.838835716247559,552298420,0.0006364404059957745,2672.481320723095,4340094996,0.154604600149443,4.892739137013753,4.878641414642334,4.784402179718017,4.743925015131633,4.577737641334534
2005-01-05,4.818190097808838,4.904118061065674,4.787804126739502,4.819684982299805,4.814206600189209,330698912,0.00028781722438910723,1592.0528848257904,4009396084,0.14795362204420925,4.898709932963054,4.881676578521729,4.808683443069458,4.771768093109131,4.605203342437744
2005-01-06,4.858788013458252,4.879211902618408,4.675475120544434,4.696147918701172,4.690810203552246,417041336,0.0004314447493563715,1956.2617542118608,3592354748,0.13120185210723534,4.781284173329671,4.836646842956543,4.81428108215332,4.779086550076802,4.628302907943725
2005-01-07,4.748202800750732,4.83811616897583,4.701876163482666,4.828153133392334,4.822665214538574,387964757,0.00031441208909598013,1871.0241380508107,3980319505,0.12711239874614044,4.775894006093343,4.841921043395996,4.829083776473999,4.800025820732117,4.653703713417054
2005-01-10,4.844342231750488,4.934006214141846,4.777841091156006,4.858290195465088,4.8527679443359375,302714411,0.0005160462456851717,1469.0027899893341,4283033916,0.12486393284514818,4.788747787475586,4.803857135772705,4.836920499801636,4.81818699836731,4.682823824882507
2005-01-11,4.8722381591796875,4.924293041229248,4.811464786529541,4.820432186126709,4.814952850341797,279391317,0.0002146010359300119,1345.2560181498986,4003642599,0.11865935131914185,4.8301286697387695,4.799080562591553,4.838860988616943,4.829879879951477,4.7115458965301515
2005-01-12,4.8401079177856445,4.8799591064453125,4.744716167449951,4.866260051727295,4.860728740692139,328338096,0.0003879699957347813,1595.9624198913345,4331980695,0.11610175277751278,4.842816511789958,4.808384990692138,4.845030784606934,4.8370738824208575,4.732306861877442
2005-01-13,4.866260051727295,4.916322231292725,4.833134174346924,4.865015029907227,4.859485149383545,275002929,0.00014486726293769518,1336.3726495124774,4056977766,0.11267552137859482,4.84505558013916,4.842119979858398,4.8393834114074705,4.84240198135376,4.751649808883667
2005-01-14,4.881701946258545,4.9815778732299805,4.835126876831055,4.980582237243652,4.974921226501465,387057368,0.0003069759424903097,1925.5799159369888,4444035134,0.11792613700595478,4.898378372192383,4.872571182250977,4.8572461128234865,4.857059518496196,4.7808819055557255
2005-01-18,5.00548791885376,5.106359958648682,4.947954177856445,5.078464984893799,5.072692394256592,528878966,0.0004278120602161591,2682.8403083104904,4972914100,0.12850428995098095,4.969032923380534,4.916556072235108,4.860206604003906,4.870120644569397,4.810512042045593
2005-01-19,5.097145080566406,5.1133341789245605,4.899385929107666,4.91408109664917,4.9084954261779785,451995865,0.00036401173445062816,2218.619636003859,4520918235,0.12221433561829897,4.985369682312012,4.935264587402344,4.867172574996948,4.879470745722453,4.825787377357483
2005-01-20,4.794528961181641,4.8879289627075195,4.782075881958008,4.829895973205566,4.824406147003174,361413608,0.00022476499941501179,1743.6060320457955,4159504627,0.10917793037504708,4.935197989145915,4.92800006866455,4.868192529678344,4.861247301101685,4.8384379863739015
2005-01-21,4.845337867736816,4.865762233734131,4.68543815612793,4.689423084259033,4.684092998504639,371724110,0.0002705721991184772,1741.1903010263682,3787780517,0.08651421512177748,4.805664857228597,4.89292163848877,4.867520809173584,4.848352074623108,4.840900945663452
2005-01-24,4.699635028839111,4.715575218200684,4.491166114807129,4.501129150390625,4.4960126876831055,563010421,0.0004308061844504518,2531.3019961138066,3224770096,0.05275122736265647,4.66817061106364,4.7971399307250975,4.834855556488037,4.8218359152476,4.831969666481018
2005-01-25,4.531515121459961,4.538987159729004,4.390791893005371,4.411465167999268,4.4064507484436035,427966132,0.00024836139466984504,1885.811682659914,2796803964,0.018544908131411297,4.528852144877116,4.6638916015625,4.790223836898804,4.798139293988545,4.81357216835022
2005-01-26,4.4650139808654785,4.717566967010498,4.462025165557861,4.7133331298828125,4.7079758644104,494161321,0.0004661974316100823,2326.49957239316,3290965285,0.015614382523494896,4.536813100179036,4.623787689208984,4.779526138305664,4.788581848144531,4.809193563461304
2005-01-27,4.701377868652344,4.703868865966797,4.612709999084473,4.684442043304443,4.679117202758789,266089645,0.00018278675390897992,1245.0646353954792,3024875640,0.010835742932425063,4.597847938537598,4.594729900360107,4.761364984512329,4.7741109530131025,4.803197884559632
2005-01-28,4.732759952545166,4.8493242263793945,4.641104221343994,4.7407307624816895,4.735342025756836,490158373,0.0009629213888015494,2321.0675429434946,3515034013,0.011458578481397197,4.707478364308675,4.604979705810547,4.748950672149658,4.767476717631022,4.7941670417785645
2005-01-31,4.8241682052612305,4.890668869018555,4.775102138519287,4.8722381591796875,4.866700172424316,385306832,0.00025616896332974256,1875.1728257306672,3900340845,0.022306591500159456,4.7603864669799805,4.679117202758789,4.738128566741944,4.767974336942037,4.797687339782715
